video_id,channel_id,views,likes,comments,shares,subscribers_gained,estimated_revenue,avg_view_pct,avg_view_duration
sKOE9tO6k10,UCHONLLEtQ4f9yoqa1BWlhSg,5949,12,0,1,5,0.686,8.49,109.84
sNPoK_0ywJo,UC2jHP3YhgMucr6UlgFzRhbA,1717,2,0,0,2,0.024,17.31,11.43
sPIK78_Uojw,UCHONLLEtQ4f9yoqa1BWlhSg,68,0,0,0,0,0.003,81.61,12.5
sPLnTe2yPKk,UCJw9px5fOp-nwJG6g4gN1ng,254,2,0,0,0,0.019,85.25,26.2
sPzvM7JT_t4,UCSlOhfr5f-RPRP50yRri1uA,15,0,0,0,0,0.0,0.0,0.0
sQ-XaebTXVc,UCctSzoeee7KCnR84dZ6IO7w,7,0,0,0,0,0.012,30.37,490.0
sQCD0xJ-Cq8,UCmhHN34V-dphAOk3RXxjb0g,646,3,1,0,0,1.081,3.57,137.94
sQt0A7Jdo3I,UC8gDq5ENmiVuJZIVsiZbQ8g,2,0,0,0,0,0.001,1.15,16.5
sR2lLgbXn6Y,UCT7ZxKrKqxBvAODr8h_ODkA,3,0,0,0,0,0.003,0.62,7.67
sSlTRTXBODo,UCAkSxwl8Lbk2hBXAAfsEFTA,12,0,0,0,0,0.0,93.82,38.0
sUCkG-wSAQk,UC0GVHmLgrxE2SS8F0C19JVg,473,4,0,0,0,1.106,10.29,193.52
sUHZ7Eg6p7Q,UCSlOhfr5f-RPRP50yRri1uA,42,0,0,0,0,0.001,7.57,6.5
sWdaRx6Q_Qg,UCbnCFV5_c-nGiEQN1anEO5A,24,0,0,0,0,0.005,1.95,25.67
sXB5y3nAnPA,UC77WdDKy6cbCxZkC46eaudA,4,0,0,0,0,0.0,2.02,25.0
sXL23mYPBFo,UCnwjt6PgkKuZC4S1A0yTOFQ,405577,3578,0,648,1622,502.267,16.04,306.05
sXL2zI_lGsA,UC3o699rmxlcc6EJzt6emA-Q,301,5,0,0,1,0.0,47.99,29.37
sZYQxIC0JxM,UCIg97fCjw1HnS8vPqwiHLGA,16,0,0,0,0,0.024,12.13,205.88
s_SQABNHBJU,UCdtOFTQ1GVPKzvOYsi1ApIw,4,1,0,0,0,0.0,22.39,358.0
s_j_fp4yrUI,UCpUrAXv2lzGxM4plYB7CE-A,108,0,0,0,0,0.003,41.56,13.28
sbVYx-bi3bo,UCIg97fCjw1HnS8vPqwiHLGA,3753,25,0,4,10,0.009,19.51,164.48
sbeudQ9J7G4,UCxfDVRNK6SoN59v_t3ZJ33A,2,0,0,0,0,0.0,0.0,0.0
sczwQUaa8x0,UCx08xHWVSQIiujaTJb8HWYg,73,1,0,0,0,0.003,79.44,30.93
sdArUpBPVhA,UCxhHKduxLRNAOC_GUHPPf1Q,13,0,0,0,0,0.002,65.2,18.85
sdWdeoHQJyk,UCEFB0gMdnD1NyiZaedHg2hQ,53,0,0,0,0,0.08,4.1,49.25
se8nT182N8o,UCm3RYOItKT_P0-oRCkkSMZw,6,-1,0,0,0,0.0,10.16,170.83
sfPkKyqwMs4,UCxhHKduxLRNAOC_GUHPPf1Q,6,0,0,0,0,0.005,1.05,52.5
sfd-tQBO1Mg,UCSlOhfr5f-RPRP50yRri1uA,48,0,0,0,0,0.0,0.0,0.0
sgOLXooaYjg,UC3o699rmxlcc6EJzt6emA-Q,282,4,0,0,0,0.0,44.17,46.78
sgkl3JAaFyo,UCxxl4xdZZqRSSz2VfnFBhwA,3,0,0,0,0,0.0,68.41,19.33
shc9dKC_Jmw,UCT7ZxKrKqxBvAODr8h_ODkA,1,0,0,0,0,0.0,0.0,0.0
shtKqn_fZ_s,UCZem4a64VnhfA4CBw9vM2bg,365,6,1,0,1,0.374,31.92,132.12
sl3Ln49wWPM,UCpUrAXv2lzGxM4plYB7CE-A,0,0,0,0,0,0.0,0.0,0.0
slAkLwAu_NQ,UCXJiqB85OD4gnutvJ-gKHsg,635,7,2,0,0,0.844,12.27,155.35
slRm_PNDnFI,UCxfDVRNK6SoN59v_t3ZJ33A,91,1,0,0,0,0.008,1.4,52.37
smJxzanP3qo,UCm3RYOItKT_P0-oRCkkSMZw,8,0,0,0,0,0.002,16.95,83.5
so2_Vgmkje8,UCp013Ih_EWf3SXO8F4ftIwQ,597,0,0,0,0,0.0,70.92,22.24
so9tClfJDN8,UCxfDVRNK6SoN59v_t3ZJ33A,56,0,0,0,0,0.08,9.17,121.21
soTP1WVYJdo,UCnwjt6PgkKuZC4S1A0yTOFQ,6,0,0,0,0,0.003,0.85,9.0
spZywy1SW6c,UCxxl4xdZZqRSSz2VfnFBhwA,12,0,0,0,0,0.021,14.3,97.17
sqQ-s8w_AGE,UCnwjt6PgkKuZC4S1A0yTOFQ,1,0,0,0,0,0.0,0.22,3.0
sqfl3Rls1MM,UCp013Ih_EWf3SXO8F4ftIwQ,3896,30,0,0,3,0.0,108.98,21.2
ssJHbHJaBxk,UCT7ZxKrKqxBvAODr8h_ODkA,51,0,0,0,0,0.019,21.85,64.78
ssn5gS0gIcY,UCSlOhfr5f-RPRP50yRri1uA,13375,50,1,4,12,0.611,52.64,38.1
sth5jf0U_AI,UC8gDq5ENmiVuJZIVsiZbQ8g,563,7,0,1,3,0.346,1.54,120.53
styOTlt-5YY,UCm3RYOItKT_P0-oRCkkSMZw,5,0,0,0,0,0.001,2.84,66.6
svhkCuELRmE,UCnwjt6PgkKuZC4S1A0yTOFQ,148,0,0,0,0,0.0,0.43,7.0
svwWgHcSbzw,UCL_RZ1IidYQkVQxfimfnPSQ,9,0,0,0,0,0.0,43.33,6.33
sxAvCrnmrJI,UC80LfoIH6FrzHTm6lXTWCKQ,356,0,0,0,0,0.592,14.85,204.08
syBEPpTBl2U,UCeVTtB1kN607CxFrFkiqjgQ,4,0,0,0,0,0.002,19.62,249.0
sz5drCBMiV4,UCZem4a64VnhfA4CBw9vM2bg,1659,24,1,0,1,0.237,109.79,14.63
szy8fD7B5sc,UCqbTAXnwXspcNb7l3UqrOHQ,3704,36,0,6,9,0.0,19.56,155.57
t-CGYlNNX58,UCIg97fCjw1HnS8vPqwiHLGA,100,0,0,0,0,0.176,12.37,154.92
t-oQx-2V8Vw,UC82nFsZOjs5Tr96upPPq9Ww,1,0,0,0,0,0.0,5.16,67.0
t0Y7opJPTYY,UCxfDVRNK6SoN59v_t3ZJ33A,0,0,0,0,0,0.0,0.0,0.0
t1-Ovp3vP0Q,UC3o699rmxlcc6EJzt6emA-Q,220,2,0,0,0,0.0,466.04,134.45
t2J1fBwxjGE,UCSlOhfr5f-RPRP50yRri1uA,1,0,0,0,0,0.0,19.87,74.0
t2LrXWdZqFA,UC77WdDKy6cbCxZkC46eaudA,1,0,0,0,0,0.005,7.27,23.0
t2qZ3WsJhuI,UC3WZLJlwYaCEurdUywF8ibg,11,0,0,0,0,0.0,6.45,38.55
t6JYPCoGujo,UCMGKZD9ggu_Pfo4dkL47cXQ,135,1,0,1,0,0.023,79.54,13.49
t79_76aG5Oo,UCeVTtB1kN607CxFrFkiqjgQ,201,5,0,0,0,0.02,107.39,32.54
t8x0lfMkd1o,UCkIOcyGqKTJMIIyFHJunYDA,4038,24,0,0,1,0.175,65.66,22.3
t9Tkh1fskY0,UCSlOhfr5f-RPRP50yRri1uA,18,0,0,0,0,0.0,0.0,0.0
t9eF0w8PkwE,UCJyOxDvifY5Xw18aNm_I8YQ,26,1,0,0,0,0.0,45.2,25.0
tAJnos_dd5M,UCEFB0gMdnD1NyiZaedHg2hQ,4753,37,1,4,7,5.361,16.01,80.19
tAzA-b4FlZY,UCHONLLEtQ4f9yoqa1BWlhSg,87,4,0,0,1,0.013,89.17,16.89
tCSSAlpJO_I,UCHONLLEtQ4f9yoqa1BWlhSg,1,0,0,0,0,0.0,16.22,241.0
tEqPJaGlYEY,UC80LfoIH6FrzHTm6lXTWCKQ,4,0,0,0,0,0.001,46.34,33.25
tFmLWO14emg,UCvfQU0Npb-ve-LxUlaAN1GA,4,0,0,0,0,0.0,0.35,0.75
tGI2_qxSWfs,UCAkSxwl8Lbk2hBXAAfsEFTA,2,0,0,0,0,0.0,37.75,26.0
tH0FjhUCsb8,UC82nFsZOjs5Tr96upPPq9Ww,0,0,0,0,0,0.0,0.0,0.0
tIgg6kWhPyE,UC0GVHmLgrxE2SS8F0C19JVg,18,0,0,0,0,0.012,24.16,399.33
tIlCub-z7kA,UCbnCFV5_c-nGiEQN1anEO5A,1,0,0,0,0,0.0,75.06,29.0
tJIeqtG0Dos,UCT7ZxKrKqxBvAODr8h_ODkA,2,0,0,0,0,0.0,103.67,31.0
tKwAt-QJHxg,UC77WdDKy6cbCxZkC46eaudA,71,0,0,0,0,0.068,9.79,173.23
tLepbggyPQs,UCf3lAEw_WPtcgHMUVAunzSw,3,0,0,0,0,0.0,17.11,297.0
tN56tE4jpZQ,UCx08xHWVSQIiujaTJb8HWYg,838,4,0,0,3,0.197,4.35,182.53
tNAn5rY17kA,UC3o699rmxlcc6EJzt6emA-Q,161,0,0,0,0,0.0,56.88,28.46
tOupobZ-uzs,UCLQ4NoTptaCDG4nUvDLtUoQ,56,0,0,0,0,0.002,15.64,6.29
tPQ5_mBipO0,UCZem4a64VnhfA4CBw9vM2bg,59,0,0,0,0,0.006,59.5,22.98
tPy5siMl4oU,UCxxl4xdZZqRSSz2VfnFBhwA,6,0,0,0,0,0.0,1.3,17.33
tQ70LB46wks,UCT7ZxKrKqxBvAODr8h_ODkA,3,0,0,0,0,0.002,26.18,310.67
tQR6Ipe2acg,UCdtOFTQ1GVPKzvOYsi1ApIw,8,0,0,0,0,0.041,7.64,106.0
tQt38dOmhe0,UCSlOhfr5f-RPRP50yRri1uA,26,0,0,0,0,0.0,30.23,32.31
tRzGODy5mSo,UCnwjt6PgkKuZC4S1A0yTOFQ,2,0,0,0,0,0.001,9.86,5.0
tSvXBzB2Zjo,UCSlOhfr5f-RPRP50yRri1uA,1,0,0,0,0,0.0,0.0,0.0
tTmdklwGeNA,UCIg97fCjw1HnS8vPqwiHLGA,6,0,0,0,0,0.001,26.49,5.0
tU0NdQeQ57Y,UCSlOhfr5f-RPRP50yRri1uA,25,0,0,0,0,0.0,0.0,0.0
tUcywbbGpC0,UCL_RZ1IidYQkVQxfimfnPSQ,221,3,0,0,1,0.014,67.4,29.25
tUdVFpjRoaM,UCHONLLEtQ4f9yoqa1BWlhSg,37,2,0,0,0,0.003,91.31,12.11
tVJxc6tcbms,UCm3RYOItKT_P0-oRCkkSMZw,3,0,0,0,0,0.003,6.26,72.0
tYAsSpiMwgk,UCxfDVRNK6SoN59v_t3ZJ33A,3,0,0,0,0,0.001,114.44,92.0
tZcLGfEpcEU,UC0GVHmLgrxE2SS8F0C19JVg,5,0,0,0,0,0.001,102.11,62.0
tZzngX8n65c,UCmhHN34V-dphAOk3RXxjb0g,15472,18,2,15,7,40.127,4.18,171.71
t_Azvs3paok,UCeVTtB1kN607CxFrFkiqjgQ,8,0,0,0,0,0.004,6.09,44.25
t_GOQGTu4-8,UCpUrAXv2lzGxM4plYB7CE-A,764,2,0,0,2,0.292,1.31,113.67
ta22HtxKpt8,UCdtOFTQ1GVPKzvOYsi1ApIw,9,0,0,0,0,0.0,2.59,11.44
tb4P809FCBs,UC8Fm-ogvMehvbgF0BJjKiuQ,18,0,0,0,0,0.005,3.13,130.0
tb8cmGBaX9o,UCJw9px5fOp-nwJG6g4gN1ng,96,0,0,0,0,0.011,78.55,19.0
tbYmGYX8AXg,UCnwjt6PgkKuZC4S1A0yTOFQ,16,0,0,0,0,0.001,11.46,170.0
tcHziQfwp_A,UCl_Nqhf2SGNwv4uvbvs3upg,4544,40,0,0,7,0.228,81.21,25.45
tdGmYk67ooM,UCZem4a64VnhfA4CBw9vM2bg,239,0,0,0,0,0.036,42.52,20.62
teK8EN5Ub78,UCSlOhfr5f-RPRP50yRri1uA,3,0,0,0,0,0.0,0.0,0.0
thKYR7hxk3w,UCMGKZD9ggu_Pfo4dkL47cXQ,39,0,0,0,0,0.008,62.72,12.69
thTEl7fB5W4,UCxxl4xdZZqRSSz2VfnFBhwA,5,0,0,0,0,0.001,105.32,44.0
thaRHKNx-Qs,UCT7ZxKrKqxBvAODr8h_ODkA,488,0,0,0,2,0.354,7.24,215.6
tjC4bO1QHzY,UC2IjY1Gm6b7pYp-vMJ2R9ig,5481,38,0,9,21,7.089,16.07,291.49
tjXsbkXxUHY,UCxxl4xdZZqRSSz2VfnFBhwA,78,4,0,0,0,0.009,128.72,7.0
tjd8CVxRQZw,UC8gDq5ENmiVuJZIVsiZbQ8g,19,0,0,0,0,0.0,17.33,10.26
tm-Q9AVwBn0,UCc-V01UlW1n8eGLpATLA5gw,23,0,0,0,0,0.002,29.17,20.3
tmjG28KpR7Y,UCSlOhfr5f-RPRP50yRri1uA,1,0,0,0,0,0.0,0.0,0.0
tnkT9QA-1aw,UCk2O5vfW3c_W5YWQ_BoD1Ug,45661,377,1,11,42,3.402,60.08,41.4
to-6gTVg-6I,UC8Fm-ogvMehvbgF0BJjKiuQ,1,0,0,0,0,0.0,0.56,29.0
tpyx3e5tpNg,UCk2O5vfW3c_W5YWQ_BoD1Ug,206,4,0,0,0,0.009,39.97,22.41
trti5D0uZnM,UCMGKZD9ggu_Pfo4dkL47cXQ,27,0,0,0,0,0.01,31.66,15.85
ttURKWvVblA,UCm3RYOItKT_P0-oRCkkSMZw,1,0,0,0,0,0.0,0.0,0.0
tu3b4L-45Gs,UCMGKZD9ggu_Pfo4dkL47cXQ,9059,185,1,9,19,1.512,51.17,35.01
tuM19JT3xNE,UCnwjt6PgkKuZC4S1A0yTOFQ,1,0,0,0,0,0.0,0.0,0.0
tvEGgtSaSXM,UC2jHP3YhgMucr6UlgFzRhbA,32762,0,0,0,0,0.489,65.46,18.01
tviy-D_uXUs,UCxfDVRNK6SoN59v_t3ZJ33A,3,0,0,0,0,0.0,4.46,50.33
tw9rDWo2yJo,UCc-V01UlW1n8eGLpATLA5gw,1,0,0,0,0,0.0,0.0,0.0
twdGVSxi7w0,UCxxl4xdZZqRSSz2VfnFBhwA,22,1,0,0,0,0.004,53.92,43.77
tx7uVu60clQ,UCMGKZD9ggu_Pfo4dkL47cXQ,92,1,0,1,0,0.017,70.11,24.5
txQuvHEDP8E,UCAkSxwl8Lbk2hBXAAfsEFTA,0,0,0,0,0,0.0,0.0,0.0
txU0bsTJmsM,UCSlOhfr5f-RPRP50yRri1uA,5006,10,0,0,3,6.795,9.35,110.05
txwkgHCY3Ck,UCAkSxwl8Lbk2hBXAAfsEFTA,1,0,0,0,0,0.0,0.0,0.0
tz3xjyn6sVw,UCMGKZD9ggu_Pfo4dkL47cXQ,1520,17,1,1,0,0.192,86.24,17.56
tz9X-Sw8sKs,UCxfDVRNK6SoN59v_t3ZJ33A,144,1,0,0,0,0.337,18.36,187.86
tzamqnUQtZE,UCSlOhfr5f-RPRP50yRri1uA,676,9,0,0,2,0.025,36.15,20.67
tzofYVq51Tk,UCeVTtB1kN607CxFrFkiqjgQ,44,3,0,0,0,0.003,23.13,29.48
u-3bDCmrWuU,UCk2O5vfW3c_W5YWQ_BoD1Ug,350,5,0,2,1,0.021,85.27,50.92
u-G2jSZevos,UCeVTtB1kN607CxFrFkiqjgQ,7,0,0,0,0,0.001,12.64,7.43
u1GF-Z2FTWI,UC8Fm-ogvMehvbgF0BJjKiuQ,1,0,0,0,0,0.0,0.0,0.0
u1r49LkuKcY,UCvfQU0Npb-ve-LxUlaAN1GA,142,4,0,0,2,0.287,7.22,259.04
u7IjI5Lxqxk,UCxfDVRNK6SoN59v_t3ZJ33A,1,0,0,0,0,0.0,0.03,1.0
u7u9mR5qY2U,UC2IjY1Gm6b7pYp-vMJ2R9ig,4,0,0,0,0,0.001,4.98,53.0
u8vcYqoXyOE,UC01rTYtA_UsuZ5wzxnyHFcg,1,0,0,0,0,0.0,1.14,24.0
u9OKDsz_jWk,UCqbTAXnwXspcNb7l3UqrOHQ,93,0,0,0,0,0.0,90.51,24.68
u9m4QYTibR4,UCZFs3JqsRIqtqYgo4HahDUQ,192,1,0,0,0,0.573,4.12,214.33
uA462rsqjdc,UC77WdDKy6cbCxZkC46eaudA,4,0,0,0,0,0.0,7.81,94.0
uCb9oZS1_IA,UCeVTtB1kN607CxFrFkiqjgQ,5141,124,1,2,5,0.681,93.59,27.64
uCtiyo5Lafg,UCMGKZD9ggu_Pfo4dkL47cXQ,5593,67,0,8,25,3.312,16.48,191.55
uG2k3AMDYpg,UCJw9px5fOp-nwJG6g4gN1ng,307,5,1,0,0,0.392,11.11,132.87
uGr3ymFwwbw,UCctSzoeee7KCnR84dZ6IO7w,4,0,0,0,0,0.0,4.48,4.0
uH80DDeFFNk,UC3o699rmxlcc6EJzt6emA-Q,528,9,0,0,0,0.0,30.05,18.36
uJ6pYjT9pmI,UCLQ4NoTptaCDG4nUvDLtUoQ,823,4,0,0,0,0.018,10.15,17.68
uJXUeO6JtPY,UCdtOFTQ1GVPKzvOYsi1ApIw,2,0,0,0,0,0.0,19.62,60.5
uJmJyEDDbSg,UCk2O5vfW3c_W5YWQ_BoD1Ug,171,0,0,2,1,0.255,14.95,254.49
uL7iEtx_b8E,UCSlOhfr5f-RPRP50yRri1uA,14019,100,0,4,21,0.564,52.19,49.18
uLQgo20Ep7I,UCL_RZ1IidYQkVQxfimfnPSQ,110,3,0,1,0,0.003,29.64,14.59
uLxRDXDE4Kc,UCvfQU0Npb-ve-LxUlaAN1GA,17,0,0,0,0,0.01,6.12,42.41
uM0HkdlsEVU,UC8gDq5ENmiVuJZIVsiZbQ8g,2,0,0,0,0,0.0,8.96,148.0
uM1vxIKNRcA,UCSlOhfr5f-RPRP50yRri1uA,66,0,0,0,0,0.001,9.93,6.26
uMPqdr16kiw,UCnwjt6PgkKuZC4S1A0yTOFQ,1,0,0,0,0,0.0,43.49,600.0
uMWHYWmFmYA,UCxxl4xdZZqRSSz2VfnFBhwA,8,0,0,0,0,0.0,78.85,30.75
uMyEfpyFvwE,UCctSzoeee7KCnR84dZ6IO7w,9,0,0,0,0,0.02,5.04,90.0
uQu4PBkn4DU,UC8Fm-ogvMehvbgF0BJjKiuQ,1,0,0,0,0,0.0,26.44,15.0
uRJYsfsjg0Y,UC8gDq5ENmiVuJZIVsiZbQ8g,511,3,0,1,1,0.196,12.35,154.67
uRLBcr9LKrc,UCxfDVRNK6SoN59v_t3ZJ33A,2,0,0,0,0,0.0,0.56,5.0
uRMbGe2xOS8,UCxfDVRNK6SoN59v_t3ZJ33A,2,0,0,0,0,0.0,5.24,14.0
uTjsXBVyJc4,UCpUrAXv2lzGxM4plYB7CE-A,242,0,0,0,0,0.002,45.07,14.76
uUKDLiQU1U8,UCL_RZ1IidYQkVQxfimfnPSQ,21,1,0,0,0,0.002,61.74,10.43
uVPDTSUhP4g,UCNkelFxYeQTdVdBzl3yaliw,166,2,0,0,2,0.0,16.82,204.07
uViwR3XVvNA,UCc-V01UlW1n8eGLpATLA5gw,15,0,0,0,0,0.031,5.37,202.33
uWWYY9BW6NM,UCf3lAEw_WPtcgHMUVAunzSw,230,0,0,0,0,0.001,6.03,3.26
uX51KyrEnJY,UCxxl4xdZZqRSSz2VfnFBhwA,227,2,0,0,0,0.529,6.86,281.19
uXom1zrWRIQ,UCm3RYOItKT_P0-oRCkkSMZw,62,1,0,0,1,0.039,9.26,87.61
uYIYr3pHThk,UCm3RYOItKT_P0-oRCkkSMZw,12,0,0,0,0,0.001,57.7,13.75
uYWigX-2etQ,UCxfDVRNK6SoN59v_t3ZJ33A,1,0,0,0,0,0.0,12.18,13.0
uZ-RmfwuKDg,UCVRU0wQxaEQdq0CKQHfifZg,13,0,0,0,0,0.0,3.62,159.85
uZv8Njk6NKk,UCxfDVRNK6SoN59v_t3ZJ33A,18,0,0,0,0,0.001,68.03,34.0
u_HyJ62Hvk8,UCAkSxwl8Lbk2hBXAAfsEFTA,44,0,0,1,0,0.017,2.88,130.82
u_MlPSE9e8E,UCIg97fCjw1HnS8vPqwiHLGA,112,2,0,0,0,0.036,11.25,124.21
u_QQmi7ZfQQ,UCnwjt6PgkKuZC4S1A0yTOFQ,10,0,0,0,0,0.0,62.53,34.0
u_Whd-Hn67s,UCSlOhfr5f-RPRP50yRri1uA,36,0,0,0,0,0.0,17.16,7.33
uaDPCmHx2vc,UC77WdDKy6cbCxZkC46eaudA,2,0,0,0,0,0.001,34.41,15.0
ub1508saiwk,UCdtOFTQ1GVPKzvOYsi1ApIw,6,0,0,0,0,0.001,6.87,6.0
ubBXxzFhZEk,UCvfQU0Npb-ve-LxUlaAN1GA,3,0,0,0,0,0.0,0.0,0.0
uctNUnQomKg,UCf3lAEw_WPtcgHMUVAunzSw,1,0,0,0,0,0.001,38.73,27.0
udEYhYYxv30,UCk2O5vfW3c_W5YWQ_BoD1Ug,1982,27,0,0,0,0.095,62.41,47.05
udlJJH5qUYg,UCT7ZxKrKqxBvAODr8h_ODkA,1,0,0,0,0,0.0,0.0,0.0
uejGNIVmMzk,UCP4STX85lq_fpEtvQcq_5fw,93,1,0,0,0,0.041,23.4,52.54
uf-4R26oJb0,UCnKHDbf4TM65HyT2XdQaT6Q,15214,-158,0,1,0,8.362,13.69,132.22
ufBgBM-ypaY,UCsbnInDepLdq6o781WVZ-5g,4944,31,0,0,7,0.426,118.26,36.2
ufwyt4fZiaU,UCdtOFTQ1GVPKzvOYsi1ApIw,0,0,0,0,0,0.0,0.0,0.0
ugSpV9FPYkE,UCm3RYOItKT_P0-oRCkkSMZw,1339,3,1,0,0,0.202,5.67,61.36
ugfcN1C6wHQ,UCT7ZxKrKqxBvAODr8h_ODkA,3,0,0,0,0,0.014,0.61,10.0
uiyDLjIMUPo,UC8Fm-ogvMehvbgF0BJjKiuQ,2,0,0,0,0,0.0,0.18,2.0
ulRiEYbleFo,UC2IjY1Gm6b7pYp-vMJ2R9ig,5,0,0,0,0,0.012,3.59,45.0
um5kvnD599s,UC2IjY1Gm6b7pYp-vMJ2R9ig,2,0,0,0,0,0.001,5.9,68.0
umCDM2IU7xM,UCeVTtB1kN607CxFrFkiqjgQ,2,0,0,0,0,0.0,0.0,0.0
umgBdT3k-IA,UCAkSxwl8Lbk2hBXAAfsEFTA,6,0,0,0,0,0.0,58.27,27.33
umkw95VpQck,UC3o699rmxlcc6EJzt6emA-Q,383,2,0,0,1,0.0,58.88,39.0
unZ1Jd-xhJ8,UCL_RZ1IidYQkVQxfimfnPSQ,147,1,0,0,0,0.003,23.15,17.8
unulLmfYUZo,UCl_Nqhf2SGNwv4uvbvs3upg,2584,9,0,1,6,2.79,3.63,287.72
uo0fvhtiEu0,UCxxl4xdZZqRSSz2VfnFBhwA,8,0,0,0,0,0.001,82.91,19.0
uoOk7EMbOAg,UCkIOcyGqKTJMIIyFHJunYDA,88,0,0,0,0,0.004,31.11,11.56
uppNsnZOsAo,UCxfDVRNK6SoN59v_t3ZJ33A,5,0,0,0,0,0.022,27.92,326.8
uqwEgjDUbL8,UCpUrAXv2lzGxM4plYB7CE-A,29,0,0,0,1,0.017,2.48,125.28
usUBgea0i2M,UCTGoaBFABIBLXcqXzCM5D3A,580,3,0,0,0,0.0,35.09,19.0
usWzto3pv48,UCZFs3JqsRIqtqYgo4HahDUQ,29,0,0,0,0,0.001,21.82,8.69
ut-k8vpdhao,UCvfQU0Npb-ve-LxUlaAN1GA,2,0,0,0,0,0.0,0.0,0.0
ut7xX7P4rH8,UCxhHKduxLRNAOC_GUHPPf1Q,22,0,0,0,0,0.001,31.46,12.55
utl8GXao7Y4,UCk2O5vfW3c_W5YWQ_BoD1Ug,1983,32,0,0,2,0.102,79.57,35.89
uu8s_k3L8-4,UC77WdDKy6cbCxZkC46eaudA,2859,8,0,0,8,0.591,9.77,139.62
uux0uUhGoFQ,UC2IjY1Gm6b7pYp-vMJ2R9ig,3,0,0,0,0,0.0,0.49,4.0
uxIkIVtO-Pk,UCk2O5vfW3c_W5YWQ_BoD1Ug,1291,13,0,2,2,0.736,10.87,153.71
uzqWCxt7EkM,UCnwjt6PgkKuZC4S1A0yTOFQ,225,0,0,0,0,0.004,0.37,4.45
uzvqNgv4Uvw,UCvfQU0Npb-ve-LxUlaAN1GA,14,0,0,0,0,0.002,6.27,72.71
v-9bPOQVstk,UC01rTYtA_UsuZ5wzxnyHFcg,3,0,0,0,0,0.0,99.77,42.0
v-ygdkgZuRY,UCnKHDbf4TM65HyT2XdQaT6Q,5211,324,0,0,0,2.433,10.3,63.98
v0KulcygneA,UCAkSxwl8Lbk2hBXAAfsEFTA,211,2,0,1,2,0.535,1.96,140.62
v0b6QAl2m9c,UCAkSxwl8Lbk2hBXAAfsEFTA,1,0,0,0,0,0.0,0.0,0.0
v0tmE0q-yWI,UC82nFsZOjs5Tr96upPPq9Ww,0,0,0,0,0,0.0,0.0,0.0
v1Nz54hrLsw,UCJw9px5fOp-nwJG6g4gN1ng,16093,19,0,10,11,17.514,0.91,72.92
v1lN2CFFrks,UCLQ4NoTptaCDG4nUvDLtUoQ,1,0,0,0,0,0.0,0.0,0.0
v2Q8T-OwODM,UCT7ZxKrKqxBvAODr8h_ODkA,1,0,0,0,0,0.0,15.58,12.0
v2_g2DjDS5E,UCLQ4NoTptaCDG4nUvDLtUoQ,1974,12,0,1,1,0.051,32.6,21.01
v3mQT4yYvMQ,UCT7ZxKrKqxBvAODr8h_ODkA,2,0,0,0,0,0.003,45.01,131.5
v3oGACA9Eb8,UCnwjt6PgkKuZC4S1A0yTOFQ,38316,491,0,2,164,19.832,25.25,298.81
v3vVonrJruQ,UCAkSxwl8Lbk2hBXAAfsEFTA,6,0,0,0,0,0.001,0.09,6.0
v4hzrfzBqAU,UCnwjt6PgkKuZC4S1A0yTOFQ,77,0,0,0,0,0.0,2.03,21.14
v5ioSJzyv6g,UCdtOFTQ1GVPKzvOYsi1ApIw,0,0,0,0,0,0.0,0.0,0.0
v7GYp5cK2_Y,UC0GVHmLgrxE2SS8F0C19JVg,188,0,0,0,1,0.42,11.26,209.04
v7m2LWh_GNE,UCx08xHWVSQIiujaTJb8HWYg,57,0,0,3,0,0.213,10.99,424.0
v8Jr4QSVreI,UC77WdDKy6cbCxZkC46eaudA,27,0,0,0,0,0.007,5.72,37.67
v9hLE59j4QE,UC2IjY1Gm6b7pYp-vMJ2R9ig,3,0,0,0,0,0.001,54.47,71.0
vAshLg7oAAA,UCAkSxwl8Lbk2hBXAAfsEFTA,2,0,0,0,0,0.023,64.59,1090.0
vC7vX44cEN4,UCJw9px5fOp-nwJG6g4gN1ng,49,1,0,0,0,0.068,12.02,203.69
vCBCjyj9WMM,UC77WdDKy6cbCxZkC46eaudA,6,0,0,0,0,0.001,14.78,188.67
vCQFmi_IH7E,UCSlOhfr5f-RPRP50yRri1uA,113,0,0,0,0,0.001,12.3,7.29
vD8zhBuaFwQ,UCl_Nqhf2SGNwv4uvbvs3upg,775,12,0,0,0,0.02,60.84,19.0
vEnexy0Hi5M,UC82nFsZOjs5Tr96upPPq9Ww,158,1,0,0,1,0.531,14.34,288.7
vFfe-c_mN4M,UCMGKZD9ggu_Pfo4dkL47cXQ,69,0,0,0,0,0.012,102.84,13.0
vG8D8-psbNI,UCdtOFTQ1GVPKzvOYsi1ApIw,58,0,0,0,0,0.006,42.71,15.33
vGZFW5ifU3c,UC8gDq5ENmiVuJZIVsiZbQ8g,4,0,0,0,0,0.001,4.5,4.0
vJH9jspwDmM,UCxhHKduxLRNAOC_GUHPPf1Q,2,0,0,0,0,0.001,109.61,17.0
vK5_DaKIzIc,UCT7ZxKrKqxBvAODr8h_ODkA,8648,146,0,24,57,5.772,14.14,352.36
vKLH4fQyhZU,UCTqUiADoXl9Cq74vCP4FJCQ,274,2,0,0,1,0.0,4.05,277.78
